id,name,distric_id
92697,DUMLU,1767
92698,ER›KD›B›,1767
92702,G‹NBULDU,1767
90150,HACI AL› EFEND›,1767
92703,›NC›L›,1767
90151,KALE,1767
92704,KAVLATAN,1767
92701,KOﬁMER,1767
92707,PINARG÷Z‹,1767
92708,SIRATAﬁLAR,1767
92709,SORKUNLU,1767
92710,SULUDERE,1767
92711,ﬁALCILAR,1767
90152,YAKUD›YE,1767
92712,YANOBA,1767
92713,YAPRACIK,1767
92714,YAZLIK,1767
92715,YUKARIKIRZI,1767
92716,AKYAKA,1788
92717,BAYRAMPAﬁA,1788
92718,«A–ILLI,1788
92719,«AKIR÷Z‹,1788
92720,«ATAL«EﬁME,1788
99396,«›FTETAﬁ,1788
92722,«›MENTEPE,1788
92723,DAMLICA,1788
92724,DEVETAﬁI,1788
92725,D›KMETAﬁ,1788
92726,ELMALI,1788
90155,ESENTEPE,1788
90157,ESENYURT,1788
92727,EYM‹R,1788
92728,G‹«L‹,1788
99397,G‹NEﬁL›,1788
92730,G‹VERC›NDERE,1788
92731,IﬁIKOVA,1788
92732,KALEC›K,1788
92733,KARAYAﬁMAK,1788
90159,KARﬁIYAKA,1788
92734,KAVAKLI,1788
92735,OTLUKBEL›,1788
92736,PETEKL›,1788
90160,PINARBAﬁI,1788
92737,PINARCIK,1788
92738,SERENL›,1788
90156,ﬁ›R›N,1788
92739,YAKUPABDAL,1788
92740,YAZIBAﬁI,1788
92741,YELPINAR,1788
90161,YEﬁ›LYURT,1788
90158,YEﬁ›LYURT,1788
92742,YUKARIPINARLI,1788
92541,ADABAﬁI,1176
92659,A.GEN«OSMAN,1176
92656,A–÷REN,1176
92542,AK«AKUZU,1176
92657,AKDURAN,1176
92543,AKSA«LI,1176
92544,ALAPEL›T,1176
92545,ALI«LIK,1176
92546,ARDI«G÷ZE,1176
92547,ARMUTLU,1176
92548,ARSLANDEDE,1176
92586,AﬁA–I G‹M‹ﬁSU,1176
92653,AﬁA–I YONCALI,1176
92549,AﬁA–IKIﬁLAK,1176
92550,AﬁA–IPINARLI,1176
92551,AYDINCIK,1176
92552,BALCA,1176
92553,BALKAYNAK,1176
92554,BALLIKAYA,1176
92555,BAYIRTEPE,1176
92556,BAYRAKTAR,1176
92557,BU–DAYLI,1176
90126,CAM››KEB›R,1176
90143,CUMHUR›YET,1176
92558,«AKIRBA–,1176
92665,«ALIDERE HANLARI,1176
92559,«AMDERE,1176
92560,«AMLIKOZ,1176
92619,«ATILAR,1176
92561,«AYIR÷Z‹,1176
100222,«›«EKL›,1176
92565,«›–DEMTEPE,1176
92566,«ORAK,1176
92567,DA–«ATI,1176
92568,DA–TARLA,1176
92569,DAN›ﬁMENT,1176
92572,DE–›RMENC›K,1176
92573,DEM›RIﬁIK,1176
92666,DEM›RKAﬁ,1176
92574,D›KMETAﬁ,1176
92575,D÷VMEKAYA,1176
92689,DURUSU,1176
92588,ERENLER,1176
92576,ERENL›,1176
90127,ESENTEPE,1176
90140,ESENTEPE,1176
90147,FAT›H,1176
90139,GEN«OSMAN,1176
92577,G÷K«EL›,1176
92578,G÷KLER,1176
92579,G÷KPINAR,1176
92580,G÷LDERE,1176
92581,G‹DER,1176
92582,G‹LL‹CE,1176
90141,G‹LTEPE,1176
92638,G‹NL‹CE,1176
92589,G‹ZELCE,1176
92590,HACIO–LU,1176
90128,HALF›KALE (KALEARDI),1176
92591,HARMAN÷Z‹,1176
92669,HELVA,1176
92592,HEYBETEPE,1176
90144,H‹RR›YET,1176
92670,I–DIR,1176
92593,KABA«AYIR,1176
90129,KADIZADE,1176
90130,KARASAKAL,1176
92594,KARLICA,1176
92595,KARﬁIGE«›T,1176
92609,KARﬁIYAKA,1176
92596,KAVACIK,1176
92597,KAVAKYANI,1176
90142,KEMERTAﬁ,1176
92598,KIRKPINAR,1176
92647,KIZILCA÷REN,1176
92601,KO«BAYIR,1176
92602,KOPUZ,1176
92603,KOZLUK,1176
92604,KURBANPINAR,1176
92605,KURUG‹NEY,1176
90145,KUTLUBEY,1176
92655,MADEN,1176
92606,MANAS,1176
90131,MEHMET «ELEB›,1176
92637,MERKEZ,1176
92664,MERKEZ,1176
92643,MERKEZ,1176
92687,MERKEZ,1176
92584,MERKEZ,1176
92587,MERKEZ,1176
92599,MERKEZ,1176
92680,MERKEZ,1176
92658,MERKEZ,1176
92676,MERKEZ,1176
92671,MERKEZ,1176
92562,MERKEZ,1176
92570,MERKEZ,1176
92677,MERKEZ,1176
92608,MERKEZ,1176
92618,MERKEZ,1176
92652,MERKEZ,1176
92585,MERKEZ,1176
92630,MERKEZ,1176
92648,MERKEZ,1176
92660,MERKEZ,1176
92607,MUTLU,1176
92679,ORTA«IMA–IL,1176
92610,ORU«BEYL›,1176
92611,OZANSU,1176
92612,PAMUKTAﬁ,1176
92613,PEL›TL›,1176
92684,PETEKKAYA,1176
92614,POLATLI,1176
92615,R‹ﬁT‹,1176
92616,SAKIZLI,1176
92617,SALKIMSU,1176
92620,SARAYCIK,1176
92621,SARIHAN,1176
92622,SARIMEﬁE,1176
92623,SEYD›YAKUP,1176
92685,SI–IRCI,1176
92624,SIRAKAYALAR,1176
92625,SO–UKG÷ZE,1176
92626,S÷–‹TL‹,1176
90146,ﬁEH›T METE,1176
90132,ﬁEYHHAYRAN,1176
90133,ﬁ›NGAH,1176
92627,TAHT,1176
92628,TAﬁBURUN,1176
92686,TAﬁ«ILAR,1176
92661,TAﬁIN D›B›,1176
92629,TAﬁKESEN,1176
92632,TEPETARLA,1176
92633,TOMLACIK,1176
90134,TUZCUZADE,1176
92600,U–UR,1176
92636,U–URGELD›,1176
90135,UZUNGAZ›,1176
90136,VEL›ﬁABAN,1176
90137,VEYSEL,1176
92644,YAMALI YAYLASI,1176
92641,YANIK«AM,1176
90148,YAVUZ,1176
92583,YAYLA EVLER›,1176
92642,YAYLALAR,1176
92645,YED›G÷ZE,1176
92646,YEN›K÷Y,1176
92649,YEﬁ›LYURT,1176
92651,YOLALTI,1176
92571,YUKARI DARICA,1176
92678,YUKARI MASAT,1176
92654,YUKARIKIﬁLAK,1176
90138,ZAH›T,1176
15711,AK«APINAR,1210
140773,AKPINAR,1210
15713,AKSUTEKKE,1210
15714,AL›BEYD‹Z‹,1210
15715,AﬁA–IARMUTLU,1210
15716,BOZALAN,1210
15746,CAM›L›YAYLA,1210
15717,«AMYAYLA,1210
10628,«ARﬁI,1210
15718,«AYDERE,1210
15747,«OK«APINAR,1210
15719,DARIDERE,1210
15720,DEL›ELMACIK,1210
15748,DOMBAY«AYIRI,1210
15745,D‹BEKL›,1210
15749,D‹ZA–A«,1210
15721,D‹ZDA–,1210
15750,ECEK÷Y,1210
15751,ER›KL›,1210
15752,G÷K«EL›,1210
15753,G÷YN‹CEK,1210
15723,G‹NYARIK,1210
15724,HAM›D›YE,1210
15725,KAND›LL›,1210
15726,KAPANALAN,1210
15730,KARAA–A«,1210
15731,KARABAYIR,1210
15754,KARA«AYIR,1210
10629,KASIMPAﬁA,1210
15755,KETENL›K,1210
15732,KIZILCAPINAR,1210
15733,KIZILTEPE,1210
15734,KOVALICA,1210
15735,KOZPINAR,1210
15736,KUYUPINAR,1210
10634,MEHMET AK›F,1210
10638,MERKEZ,1210
15737,METR›STEPE,1210
10635,M›THATPAﬁA,1210
15738,MURATDERE,1210
10636,NAMIK KEMAL,1210
15739,ORMANG‹ZLE,1210
15756,OSMAN›YE,1210
15740,POYRA,1210
139756,POYRA M‹CAV›R DIﬁI,1210
15741,POYRAOSB,1210
15742,REVNAK,1210
15743,SARAYCIK,1210
10630,TEKKE,1210
10631,YED›LER,1210
10632,YEN›,1210
15744,YEN›«EPN› K÷Y‹,1210
15757,YEN›DODURGA,1210
180762,YEN›DO–AN,1210
15758,YEN›‹RE–›L,1210
15759,YEﬁ›L«UKURCA,1210
99366,YEﬁ›LKENT,1210
10633,4 EYL‹L,1210
15760,AK«AKAVAK,1359
15761,AKTAﬁ,1359
15762,ALI«,1359
15765,ARICAKLAR,1359
15766,ARMUT«UK,1359
15797,BA–IﬁLAR,1359
15767,BALTALI,1359
15768,BAYAT,1359
15769,BOLATLI,1359
15791,BOSTANCILAR,1359
15770,B‹Y‹KBELEN,1359
15771,B‹Y‹KSUSUZ,1359
15772,B‹Y‹KS‹RMEL›,1359
15811,CANSIZLAR,1359
15773,«ENGELLER,1359
15774,«IMIﬁKI,1359
15775,«›FTL›K,1359
15776,«UKUR÷REN,1359
15777,DEM›RHANLAR,1359
15779,DEREC›K÷REN,1359
15780,DEREL›,1359
15782,DO–ANCILAR,1359
15783,DOKUZ,1359
15809,DUMANLAR,1359
15778,GEM›C›,1359
15785,G÷K«ELER,1359
15823,G÷K«E÷Z‹,1359
15786,G÷LDA–I,1359
15787,G÷ZA«ANLAR,1359
15788,HACIK÷Y,1359
15789,HAM›D›YE,1359
15790,›NC›RL›,1359
10642,›SMETPAﬁA,1359
10643,›ST›KLAL,1359
15792,KARAA–A«,1359
15793,KARAAHMETLER,1359
15794,KARACALAR,1359
15795,KASIMLAR,1359
15801,KESK›N,1359
15804,KURﬁUNLU,1359
15805,KUﬁ«U÷REN,1359
15806,K‹«‹KSUSUZ,1359
15807,K‹«‹KYEN›CE,1359
15808,K‹MBET,1359
15796,MURATLAR,1359
15813,NE«›NLER,1359
15800,ORMANCILAR,1359
10644,ORTA,1359
10645,REﬁAD›YE,1359
15810,SARIHACILAR,1359
15816,SEYF›LER,1359
15812,SOFTALAR,1359
15814,S÷–‹TC‹K,1359
15815,ﬁAH›NLER,1359
15817,TAﬁ«IAH›LER,1359
15818,TONGURLAR,1359
15820,T‹RKMEN,1359
15819,URGANCILAR,1359
15821,‹Y‹K,1359
15822,‹Z‹ML‹,1359
15784,YA–CI,1359
15798,YA–CILAR,1359
15824,AKK÷Y,1948
10646,AKKUM,1948
15825,«AYK÷Y,1948
10647,G‹NER ORBAY,1948
15826,HARMANK÷Y,1948
15827,H›SARCIK,1948
10648,KARAA–A«,1948
15828,KOYUNLU,1948
10650,MERKEZ,1948
15829,MURAT«A,1948
15830,SAMRI,1948
15831,TOZMAN,1948
10649,ZAFER,1948
15683,ABAD›YE,1192
15658,ABBASLIK,1192
15702,AHMETPINAR,1192
15684,ALPA–UT,1192
15703,AﬁA–IK÷Y,1192
15685,AYVACIK,1192
15686,BAH«EC›K,1192
10610,BAH«EL›EVLER,1192
15704,BAﬁK÷Y MERKEZ,1192
15705,BEKDEM›R,1192
10611,BEﬁ›KTAﬁ,1192
15659,BEYCE,1192
15660,CUMALI,1192
10612,CUMHUR›YET,1192
15661,«AKIRPINAR,1192
15687,«AVUﬁK÷Y,1192
15662,«UKUR÷REN,1192
15663,DERESAKARI,1192
15664,DEREﬁEMSETT›N,1192
15688,ELMABAH«E,1192
15689,ERKOCA,1192
10613,ERTU–RULGAZ›,1192
10622,GAZ›,1192
10614,GAZ›PAﬁA,1192
15665,G÷KPINAR,1192
15690,HASANDERE,1192
10615,H‹RR›YET,1192
15666,H‹RR›YET,1192
10620,H‹RR›YET 1.OSB,1192
100188,H‹RR›YET 2.OSB,1192
15691,›K›ZCE,1192
15682,›LYASBEY,1192
15670,›LYAS«A,1192
10616,›SMETPAﬁA,1192
10617,›STASYON,1192
10624,›STASYON,1192
10618,›ST›KLAL,1192
15671,KAPAKLI,1192
15692,KARAA–A«,1192
15693,KAVAKLI,1192
10626,KAYALAR,1192
15694,KEND›RL›,1192
15672,KEP›RLER,1192
15695,KINIK,1192
15706,KIZILDAMLAR,1192
15696,KOYUNK÷Y,1192
15707,KURTK÷Y,1192
15673,KUYUBAﬁI,1192
15697,K‹NCE–›Z,1192
15701,K‹PL‹ MERKEZ,1192
15698,NECM›YEK÷Y,1192
15699,OKLUCA,1192
10619,ORHANGAZ›,1192
99508,OSMANGAZ› ,1192
15674,÷REN,1192
15675,PEL›T÷Z‹,1192
140771,SARMAﬁIK,1192
15677,SELB‹K‹,1192
15679,SEL÷Z,1192
15700,S‹TL‹K,1192
15709,ﬁ‹KRAN›YE,1192
15680,TAﬁ«ILAR,1192
15681,ULUPINAR,1192
10627,YEN›,1192
15710,YEN›K÷Y,1192
15832,ADL›YE,1559
15833,A–LAN,1559
15835,AK«APINAR,1559
15836,AVDAN,1559
15837,BAL«IKH›SAR,1559
15838,BELENALAN,1559
15859,BENL›,1559
15839,BEREKET,1559
15851,BEﬁEVLER,1559
15840,BORCAK,1559
15841,BOYUNKAYA,1559
15842,B‹Y‹KYEN›CE,1559
10651,CAM›CED›T,1559
10652,CAM›KEB›R,1559
15843,C›C›LER,1559
15844,«ERKEﬁL›,1559
15845,«›FTL›K,1559
15846,DEREY÷R‹K,1559
15847,D‹ZMEﬁE,1559
15848,ER›CEK,1559
15834,GAZ›LER,1559
15849,G‹N‹÷REN,1559
10653,HACELO–LU,1559
15850,H›SARCIK,1559
10654,›N÷N‹,1559
15863,KAﬁIK«I,1559
15852,KAZANCI,1559
15853,KIZIL÷Z,1559
15854,MEDETL›,1559
15857,ORHAN›YE,1559
15858,SARIYAZI,1559
15860,SEL«›K,1559
15861,SEL›M›YE,1559
15862,SEL›M›YEOSB,1559
15864,SO–UCAKPINAR,1559
15866,AHMETLER,1571
15867,ALINCA,1571
15868,ARAPDEDE,1571
15870,ARPADERE,1571
15871,BAH«ESULTAN,1571
10655,BEﬁ›KL›,1571
15872,BOZCAARMUT,1571
15873,BULDUK,1571
15874,BUR«ALIK,1571
15876,B‹Y‹KELMALI,1571
10656,«ARﬁI,1571
15878,DEM›RK÷Y K÷Y‹,1571
10657,DEREBO–AZ,1571
15879,DEREK÷Y,1571
10658,DO–ANLAR,1571
15880,D‹LGERO–LU,1571
15882,ESEMEN,1571
15883,FIRANLAR,1571
15886,G‹DE,1571
15887,G‹M‹ﬁDERE,1571
15888,G‹NYURDU,1571
15894,KARADEDE,1571
15896,KARAK÷Y,1571
15897,KINIK,1571
15898,K‹«‹KELMALI,1571
15899,NAZ›FPAﬁA,1571
15900,SARIDAYI,1571
15901,SARNI«,1571
15877,S‹LEYMAN›YE,1571
10659,YEN›,1571
10660,Y‹ZBAﬁI,1571
15902,AK«ASU,1636
10662,BALABAN,1636
15903,BORCAK,1636
10663,CUMHUR›YET,1636
15904,DEREBOYU,1636
15905,D÷MEZ,1636
15906,DUDAﬁ,1636
15907,GE«›TL›,1636
15908,G‹ND‹ZBEY,1636
15909,HAM›TABAT,1636
15910,HAYR›YE,1636
15911,KAYABALI,1636
10664,KAYHAN,1636
15912,KEPEN,1636
15913,KIZILSARAY,1636
10670,MERKEZ,1636
15914,OLUKLU,1636
10665,ORTA,1636
15915,ORTACA,1636
15916,RIZAPAﬁA,1636
15917,SAVCIBEY,1636
15918,SIRHOCA,1636
15919,TUZAKLI,1636
10666,T‹RKMENBAﬁI,1636
15920,YAKACIK,1636
15921,YEﬁ›LYURT,1636
15922,ZEMZEM›YE,1636
15923,AﬁA–IBO–AZ,1857
15924,AﬁA–I«AYLI,1857
15925,BATIBELEN÷REN,1857
15926,BELKESE,1857
15928,CAFERLER,1857
10672,«÷TE,1857
15929,DAN›ﬁMENT,1857
15930,DEREK÷Y,1857
15931,DO–UBELEN÷REN,1857
15933,ESENK÷Y,1857
15934,KARAHASANLAR,1857
15935,KATRAN,1857
15936,KAVACIK,1857
15937,K÷S‹RE,1857
15938,KUﬁ«A,1857
15939,K‹K‹RT,1857
15940,NASUHLAR,1857
10673,OSMANGAZ›,1857
15941,SEL›M,1857
15942,SORGUNCUKAH›LER,1857
15932,TEKEC›LER,1857
15943,TOHUMLAR,1857
15944,ULUCAK,1857
15927,‹M›TLER,1857
10674,YEN›,1857
15945,YUKARIBO–AZ,1857
15946,YUKARI«AYLI,1857
15947,YUMAKLI,1857
10675,ZAFER,1857
116436,AFET KONUTLARI,1750
16144,AKB›NEK,1750
16146,AKTAﬁ,1750
16147,ALTINEVLER,1750
10707,ARICA,1750
16149,AYSAKLI,1750
16151,AYVAD‹Z‹,1750
16155,BA–LARPINARI,1750
16157,BOYALI,1750
16160,«AMLICA,1750
16161,«ATMA,1750
16159,«EVREC›K,1750
16167,«EVREL›,1750
16172,DO–ANKAYA,1750
16175,DOLU«AY,1750
16176,DOLUTEKNE,1750
10705,D÷ﬁL‹CE,1750
16177,ELMAA–A«,1750
16178,ELMAD‹Z‹,1750
16179,ERBAﬁLAR,1750
16180,ERLER,1750
16181,G÷K«EL›,1750
10704,G‹NG÷RS‹N,1750
16183,HASBA–LAR,1750
16187,KABA«ALI,1750
16190,KAMIﬁG÷L‹,1750
16191,KARA«UBUK,1750
16193,KAYNAKD‹Z‹,1750
16200,KIRKPINAR,1750
16202,KOZLU,1750
16204,MERCAN,1750
10703,MERKEZ,1750
16208,SARID›BEK,1750
16162,SEVKAR,1750
16213,S‹TL‹CE,1750
16224,TOPA–A«LAR,1750
16225,YELDE–›RMEN›,1750
10706,YEﬁ›LTEPE,1750
16507,AKPINAR,1344
16243,AKYUMAK,1344
16520,ALANCIK,1344
16438,ALATLI,1344
16227,AL›«APAN,1344
16390,AMERAN,1344
16322,ARITAﬁ,1344
16247,ARPA «AY,1344
16354,AﬁA–IB›«ER,1344
16538,AﬁA–IELMAG‹N‹,1344
16537,AYDINCIK,1344
10713,BAH«EBAﬁI,1344
16546,BARDACIK,1344
16393,BAﬁMAKLI,1344
16437,BAYIRCIK,1344
16299,BAYRAMLI,1344
16248,BIRNEK,1344
16358,B›NDALLI,1344
16550,BOYLU,1344
16472,BUDAK,1344
16425,B‹Y‹K«A–,1344
16321,B‹Y‹KK÷Y,1344
16508,COﬁKUNLAR,1344
10708,CUMHUR›YET,1344
16273,«AYBAﬁI,1344
16276,«EKMECE,1344
16310,«ET›NKAYA,1344
16235,«EV›RME,1344
16274,«OBAN«EﬁMES›,1344
16324,«OBANKAYA,1344
16296,«÷–‹RL‹,1344
16410,DEM›RL›BA–,1344
16414,DERGEK,1344
16241,DEVEL›,1344
16279,D›KPINAR,1344
16470,D›REKL›,1344
16532,DO–ANEVLER,1344
16485,DO–ANLAR,1344
16405,DO–RULAR,1344
10715,DOLUDERE,1344
16252,DOMLUCA,1344
16411,EK›NC›K,1344
16413,EKMEKL›,1344
16446,ERDO–DU,1344
16442,ERENLER,1344
16278,ESENLER,1344
16246,ESK› K÷Y,1344
16369,ESK› K÷Y,1344
16295,ESK›BA–,1344
16323,GEL›NG›K,1344
16356,G÷RS‹,1344
16308,G÷RT,1344
16374,G÷ZL‹CE,1344
16292,G‹LL‹CE,1344
16359,G‹NG÷RMEZ,1344
16305,G‹NKONDU,1344
16394,G‹REﬁL›,1344
16518,G‹VERC›NL›,1344
16409,HARABA,1344
16459,HERK›N,1344
16536,IﬁIKLI,1344
16327,›BRAMAN,1344
16395,›K›ZLER,1344
16367,›MECEL›,1344
16288,KABATAﬁ,1344
16478,KANATLI,1344
16303,KAPAKLI,1344
16300,KAPILI ,1344
16406,KARAOLUK,1344
16506,KAYACIK,1344
16505,KAYGISIZ,1344
16484,KAYMAKCI,1344
16456,KAYMAZ,1344
16348,KILI«LI,1344
16420,K›L›ML›,1344
16418,K›R›ﬁL›,1344
16335,KOCAKAYA,1344
16447,KOS›YA,1344
16255,KOYUNCUK,1344
16407,KOYUNLU,1344
16468,KOZANKAYA,1344
16368,KURUCA,1344
16379,K‹«‹K,1344
10709,K‹LT‹R,1344
16364,K‹PEL›,1344
16362,MALA,1344
16330,MERKEZ,1344
16229,MERKEZ,1344
16319,MERKEZ,1344
16250,MERKEZ,1344
16302,MERKEZ,1344
16271,MERKEZ,1344
16331,MERKEZ,1344
16360,MERKEZ,1344
16471,MERKEZ,1344
16265,MERKEZ,1344
16275,MERKEZ,1344
16543,MERKEZ,1344
16318,MERKEZ,1344
16238,MERKEZ,1344
16521,MERKEZ,1344
16257,MERKEZ,1344
16434,MERKEZ,1344
16355,MERKEZ,1344
16517,MERKEZ,1344
16387,MERKEZ,1344
16286,MERKEZ,1344
16298,MERKEZ,1344
16293,MERKEZ,1344
16304,MERKEZ,1344
16313,MERKEZ,1344
16285,MERKEZ,1344
16351,MERKEZ,1344
16365,MERKEZ,1344
16548,MERKEZ,1344
16391,MERKEZ,1344
16309,MERKEZ,1344
16475,MERKEZ,1344
16290,MERKEZ,1344
16453,MERKEZ,1344
16380,MERKEZ,1344
16535,MERKEZ,1344
16316,MERKEZ,1344
16404,MERKEZ,1344
16504,MERKEZ,1344
16416,MERKEZ,1344
16342,MERKEZ,1344
16467,MERKEZ,1344
16311,MERKEZ,1344
16333,MERKEZ,1344
16307,MERKEZ,1344
16267,MERKEZ,1344
16381,MEﬁEDALI,1344
16389,METEﬁAN,1344
16315,MOLLA›BRAH›M,1344
16392,O–LAKTEPE,1344
16544,OLUKLU,1344
16251,ONBAﬁI,1344
16547,ORU«LU,1344
16375,OTLUCA,1344
16483,÷ZKAYA,1344
16349,÷ZL‹CE,1344
16373,÷ZYURT,1344
16228,SA–AN,1344
16435,SALUCA,1344
16325,SANCAKLI,1344
16481,SARISU,1344
16422,SAVAﬁ,1344
16454,SEV›ML›,1344
16464,SO–UKPINAR,1344
10720,S÷–‹TL‹,1344
16256,ﬁABAN,1344
16457,TANRIVERD›,1344
16421,TAﬁKAPI,1344
16284,TAﬁ÷REN,1344
16245,TEPEC›K,1344
16511,TOKLU,1344
16283,USLUCA,1344
16412,‹R‹NL‹,1344
16473,YA–MURLU,1344
16329,YATANS÷–‹T,1344
16458,YEN›CE,1344
16306,YEN›«A–,1344
10718,YEN›«EVRE,1344
16513,YEN›SU,1344
10719,YEN›ﬁEH›R,1344
10710,YEN›ﬁEH›R,1344
16488,YEN›YAZI,1344
16357,YEﬁ›LYURT,1344
16397,Y›–›TBAﬁI,1344
10712,YOLDAﬁAN,1344
16376,YUMURTAL›,1344
16503,Y‹REKL›,1344
16611,AﬁA–I «IR,1446
16613,AﬁA–IYA–MURLU,1446
16551,BA–LI›SA,1446
16555,BAH«EK÷Y,1446
16556,BONCUKG÷ZE,1446
16614,C›LL›G÷L,1446
16557,«ATAK,1446
16559,«›FTL›KK÷Y,1446
16560,«UKURTEPE,1446
16615,DER›N«AY,1446
16616,DEVEC›K,1446
16561,D÷RTYOL,1446
16562,GE«›TL›,1446
16612,G÷YN‹K,1446
16617,HACILAR,1446
16564,HARMANTEPE,1446
16565,HASANOVA,1446
16569,ILIPINAR,1446
16618,KALENC›K,1446
10721,KANIREﬁ,1446
16570,KANTARKAYA,1446
16571,KARABAL«IK,1446
16572,KARGAPAZARI,1446
16619,KARLICA,1446
16577,KAﬁIK«I,1446
16578,KAYNAK,1446
16579,KAYNARPINAR,1446
16587,KAZANLI,1446
16588,KIRA«TEPE,1446
16620,KIZILA–A«,1446
16590,KIZIL«UBUK,1446
16592,K‹MBET,1446
16574,MOLLA H‹SEY›N,1446
16593,MOLLAﬁAK›R,1446
16594,ORTAK÷Y,1446
16595,SAKA÷REN,1446
16596,SARIKUﬁAK,1446
16599,SERPMEKAYA,1446
10722,SEYRAN TEPE,1446
16600,SO–UKPINAR,1446
16602,SU«ATI,1446
16622,SUDURA–I,1446
16603,TAﬁLI«AY,1446
16604,TOKLULAR,1446
10724,TURGUT ÷ZAL,1446
16605,TUZLUCA,1446
16607,V›RANﬁEH›R,1446
16598,YALNIZLAR,1446
16608,YEN›K÷Y,1446
10723,YEﬁ›LYURT,1446
16624,Y›–›TLER,1446
16609,YONCALIK,1446
16610,YORGAN«AYIR,1446
16568,YUKARI «IR,1446
16628,YUKARIYA–MURLU,1446
16629,A«IKG‹NEY,1475
16634,A–A«÷VEN,1475
16635,ALAG÷Z,1475
100437,BAKLALI,1475
16637,B›LL›CE,1475
16649,«ANAK«I,1475
16650,«›«EKTEPE,1475
16652,DALLICA,1475
16656,DEM›RD÷ﬁ,1475
16657,DEM›RKANAT,1475
16658,DURANLAR,1475
16659,ESK›KAVAK,1475
10726,ESK›ﬁEH›R,1475
16664,EﬁME,1475
16665,G‹NEYA–IL,1475
16668,KADIK÷Y,1475
16654,KILICAN,1475
16203,KUﬁ«›MEN›,1475
16671,KUTLUCA,1475
16672,NACAKLI,1475
16676,SABIRTAﬁI,1475
16677,SIRMA«EK,1475
16655,TAﬁBAﬁI,1475
16678,YAZG‹N‹,1475
10727,YEN›ﬁEH›R,1475
10728,YEﬁ›LYURT,1475
16683,YUKARISER›NYER,1475
16667,ZENGOK,1475
15948,A–A«YOLU,1193
10702,AKBUDAK,1193
15952,AKDURMUﬁ,1193
15974,ALATAﬁ,1193
16044,ALATEPE,1193
15953,ALINCIK,1193
15954,AL›B›R,1193
15955,ALTINIﬁIK,1193
15956,ARDI«TEPE,1193
16136,AﬁA–I,1193
16066,AﬁA–I,1193
16020,AﬁA–I ZEYNEP,1193
15964,AﬁA–IK÷Y,1193
16122,BAH«EL›,1193
10677,BAH«EL›EVLER,1193
15965,BALPINAR,1193
15990,BEYAZTOPRAK,1193
10695,B‹Y‹KBAﬁK÷Y,1193
15968,B‹Y‹KTEK÷REN,1193
16107,CAM›,1193
16024,«ALLAR,1193
15969,«AYA–ZI,1193
15971,«AYBOYU,1193
15972,«ELT›KSUYU,1193
15975,«›«EKDERE,1193
15978,«›«EKYAYLA,1193
15979,«›R›ﬁ,1193
15982,«UKURCA,1193
16025,«UKURCAK,1193
16070,DALS›,1193
16140,DAMCIK,1193
16062,DER›NCE,1193
15983,D›KK÷Y,1193
15950,D›KME,1193
15986,D›REKL›,1193
16123,D›ﬁBUDAK,1193
16080,ELMA,1193
16104,ELMA«AYIR,1193
16131,ERDEML›,1193
16124,ERENTEPE,1193
16105,ESENLER,1193
15976,ESK›K÷Y,1193
16129,EVC›LER,1193
15992,GAR›P,1193
15951,GAYT,1193
16081,GEV›R,1193
15993,G÷K«EKANAT,1193
16064,G÷L,1193
16074,G÷ZER,1193
16098,G‹NG÷REN,1193
16130,G‹RPINAR,1193
16000,G‹VE«L›,1193
16028,HACI«AYIR,1193
16106,HARO«AYIRI,1193
16001,HAZ›RAN,1193
16079,HEZAZ,1193
16084,HEZAZ YAYLA EVLER›,1193
10697,HOﬁKAR,1193
10689,ILICA,1193
10690,›«PINAR,1193
16142,›K›ZG÷L,1193
10676,›NALI,1193
16002,›NCESU,1193
10679,›N÷N‹,1193
10691,KAMIﬁLI,1193
10681,KARﬁIYAKA,1193
15970,KEMALAN,1193
16011,KIL«ADIR,1193
10692,KILI«LI,1193
16132,KIRAN,1193
16026,KONAK-DEREYGAZAN,1193
16094,KORK,1193
16075,K÷KL‹,1193
15991,K÷PR‹BAﬁI,1193
15980,K÷RC‹PINAR,1193
16015,KUMGE«›T,1193
16100,KURTULUﬁ,1193
16016,KURUCA,1193
16017,KURUDERE,1193
16101,KUﬁKONDU,1193
15977,KUﬁLUCA,1193
10699,K‹«‹KBAﬁK÷Y,1193
10682,K‹LT‹R,1193
15996,MERKEZ,1193
16118,MERKEZ,1193
15973,MERKEZ,1193
16127,MERKEZ,1193
16060,MERKEZ,1193
16116,MERKEZ,1193
15989,MERKEZ,1193
16018,MERKEZ,1193
16042,MERKEZ,1193
16073,MERKEZ,1193
16041,MERKEZ,1193
16096,MERKEZ,1193
16128,MERKEZ,1193
15998,MERKEZ,1193
16013,MERKEZ,1193
16110,MERKEZ,1193
16004,MERKEZ,1193
16007,MERKEZ,1193
16063,MERKEZ,1193
15984,MERKEZ,1193
15987,MERKEZ,1193
16093,MERKEZ,1193
16023,MERKEZ,1193
16076,MERKEZ,1193
15960,MERKEZ ,1193
16138,MERKEZ-Y.YUMAKLI,1193
10683,M›RZAN,1193
16103,O–ULDERE,1193
16135,OLUKPINAR,1193
16021,ORMANARDI,1193
16022,ORTAK÷Y,1193
16108,ORTAOKUL,1193
15985,OVACIK,1193
16141,POLATLI,1193
10685,RECEP TAYY›P ERDO–AN,1193
